Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Cheese,Dairy,0.71,404.0,3.1,0.099,3e-05,33.0,0.0,2.7e-05,0.00014,0.027,9.2,3.1,0.0,0.02,0.01,0.455,1.4,0.076,23.0,19.0,2.9e-05,0.653,0.92,1242.0,0.00033,3e-05,1.1e-06,0.00043,6e-05,0.00041,7.000000000000001e-05,0.0,0.0036,0.017,0.0,0.00055,0.0012,0.0019,0.001,3e-05,0.00055,0.0011,0.0,0.48,0.001,0.00055,0.0014,6e-07,0.0007099999999999,2.4e-06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Cottage cheese,Dairy,0.083,98.0,3.4,0.017,3e-05,4.3,0.0,1.2e-05,7.000000000000001e-05,0.008,0.78,3.4,0.0,0.0,0.0,0.159,0.12,0.104,11.0,1.7,9.7e-06,0.364,0.0,140.0,3.7e-05,3e-05,4.3e-07,0.00016,0.0001,0.00056,5e-05,0.0,0.0004,0.018,0.0,0.00033,0.0005899999999999,0.0011,0.00093,0.0,0.00027,0.00058,0.0,2.7,0.0005,0.00015,0.00075,1.0000000000000001e-07,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cream cheese,Dairy,0.097,350.0,5.5,0.101,2e-05,34.0,0.0,9e-06,0.00011,0.009,8.9,5.5,0.0,0.02,0.01,0.107,1.5,0.132,6.2,20.0,8.599999999999999e-06,0.314,0.0,1111.0,0.000308,2e-05,2.2e-07,0.00023,8.999999999999999e-05,0.00052,6e-05,0.0,0.0005,0.027,0.0,0.0001799999999999,0.00032,0.00066,0.00057,1e-05,0.00019,0.00029,0.35,3.8,0.00023,7.000000000000001e-05,0.0004,0.0,0.00086,2.1e-06,0.13,0.01,0.0,0.0,0.04,0.81,0.0
Edam,Dairy,0.731,357.0,1.4,0.089,4e-05,28.0,0.0,1.6e-05,0.00044,0.03,8.1,1.4,0.0,0.0,0.0,0.536,0.67,0.188,25.0,18.0,1.5e-05,0.812,0.0,825.0,0.000243,4e-05,1.5e-06,0.00039,8e-05,0.00028,8e-05,0.0,0.0038,0.015,0.0,0.001,0.0013,0.0026,0.0027,1e-05,0.0007199999999999,0.0014,0.0,1.4,0.00093,0.00035,0.0018,5e-07,0.0002399999999999,2.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feta,Dairy,0.493,264.0,4.1,0.089,3e-05,21.0,0.0,3.2e-05,0.00065,0.019,4.6,4.1,0.0,0.0,0.0,0.337,0.59,0.062,14.0,15.0,1.5e-05,0.917,0.0,422.0,0.000125,0.00015,1.7e-06,0.0008399999999999,0.00099,0.0009699999999999,0.0004199999999999,0.0,0.0029,0.015,0.0,0.0004,0.0008,0.0014,0.0012,3e-05,0.00037,0.00068,0.0,4.1,0.00064,0.0002,0.0011,4.0000000000000003e-07,0.0001799999999999,1.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fontina,Dairy,0.55,389.0,1.6,0.116,3e-05,31.0,0.0,6e-06,0.00023,0.014,8.7,1.6,0.0,0.0,0.0,0.346,1.7,0.064,26.0,19.0,1.5e-05,0.8,0.0,913.0,0.000261,2e-05,1.7e-06,0.0002,0.00015,0.00043,8e-05,0.0,0.0035,0.015,0.0,0.0009599999999999,0.0014,0.0027,0.0023,1e-05,0.0007099999999999,0.0015,0.0,1.6,0.00094,0.0003599999999999,0.0019,6e-07,0.00027,2.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunost,Dairy,0.4,466.0,43.0,0.094,8e-05,30.0,0.0,5e-06,0.00052,0.07,7.9,43.0,0.0,0.0,0.0,0.444,0.94,1.409,9.7,19.0,1.5e-05,0.6,0.0,1113.0,0.000334,0.00032,2.4e-06,0.0014,0.00081,0.0034,0.00027,0.0,0.0011,0.0,0.0,0.00029,0.00052,0.00099,0.00081,4e-05,0.00032,0.00054,0.0,0.0,0.00039,0.00014,0.00077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gouda cheese,Dairy,0.7,356.0,2.2,0.114,4e-05,27.0,0.0,2.1e-05,0.0002399999999999,0.029,7.7,2.2,0.0,0.0,0.0,0.546,0.66,0.121,25.0,18.0,1.5e-05,0.819,0.0,563.0,0.000165,3e-05,1.5e-06,0.00033,6e-05,0.00034,8e-05,0.0,0.0039,0.015,0.0,0.001,0.0013,0.0026,0.0027,1e-05,0.0007199999999999,0.0014,0.0,2.2,0.00093,0.00035,0.0018,5e-07,0.0002399999999999,2.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gruyere cheese,Dairy,1.011,413.0,0.36,0.11,3e-05,32.0,0.0,1e-05,0.00017,0.036,10.0,0.36,0.0,0.0,0.0,0.605,1.7,0.081,30.0,19.0,1.5e-05,0.714,0.0,948.0,0.000271,6e-05,1.6e-06,0.00028,0.00011,0.00056,8e-05,0.0,0.0039,0.015,0.0,0.0011,0.0016,0.0031,0.0027,2e-05,0.00082,0.0017,0.0,0.36,0.0011,0.0004199999999999,0.0022,6e-07,0.00028,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Limburger,Dairy,0.497,327.0,0.49,0.09,2e-05,27.0,0.0,5.8e-05,0.00013,0.021,8.6,0.49,0.0,0.0,0.0,0.393,0.5,0.128,20.0,17.0,1.5e-05,0.8,0.0,1155.0,0.00034,8e-05,1e-06,0.0005,0.00016,0.0012,8.999999999999999e-05,0.0,0.0021,0.015,0.0,0.00058,0.0012,0.0021,0.0017,4e-05,0.00062,0.0011,0.0,0.49,0.00074,0.00029,0.0014,5e-07,0.00023,2.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monterey Jack,Dairy,0.746,373.0,0.68,0.089,3e-05,30.0,0.0,1.8e-05,0.0007199999999999,0.027,8.8,0.68,0.0,0.0,0.0,0.444,0.9,0.081,24.0,19.0,1.5e-05,0.6,0.0,769.0,0.000198,2e-05,8.3e-07,0.00039,8.999999999999999e-05,0.0002099999999999,8e-05,0.0,0.003,0.015,0.0,0.00086,0.0015,0.0023,0.002,1e-05,0.00064,0.0013,0.0,0.5,0.00087,0.00032,0.0016,6e-07,0.00026,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muenster cheese,Dairy,0.717,368.0,1.1,0.096,3e-05,30.0,0.0,1.2e-05,0.00041,0.027,8.7,1.1,0.0,0.0,0.0,0.468,0.66,0.134,23.0,19.0,1.5e-05,0.628,0.0,1012.0,0.000298,1e-05,1.5e-06,0.00032,0.0001,0.00019,6e-05,0.0,0.0028,0.015,0.0,0.00083,0.0011,0.0023,0.0021,1e-05,0.00057,0.0012,0.0,1.1,0.00089,0.00033,0.0015,6e-07,0.00026,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neufchâtel cheese,Dairy,0.117,253.0,3.6,0.074,3e-05,23.0,0.0,1.4e-05,0.00013,0.01,5.8,3.6,0.0,0.0,0.0,0.138,0.97,0.152,9.2,13.0,3e-06,0.334,0.0,841.0,0.000241,2e-05,3e-07,0.00016,0.0002099999999999,0.00058,4e-05,0.0,0.00082,0.0,0.0,0.00027,0.0005,0.001,0.00088,1e-05,0.00029,0.00045,0.5,3.2,0.0003599999999999,0.00011,0.00061,0.0,0.0004,1.7e-06,0.12,0.0,0.0,0.0,0.0,0.0,0.0
Port Salut,Dairy,0.65,352.0,0.57,0.123,2e-05,28.0,0.0,1.8e-05,0.00043,0.024,9.3,0.57,0.0,0.0,0.0,0.36,0.73,0.136,24.0,17.0,1.5e-05,0.534,0.0,1092.0,0.000315,1e-05,1.5e-06,0.0002399999999999,6e-05,0.0002099999999999,5e-05,0.0,0.0026,0.015,0.0,0.00069,0.0014,0.0025,0.002,1e-05,0.00073,0.0013,0.0,0.57,0.00088,0.00034,0.0017,5e-07,0.0002399999999999,2.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Provolone,Dairy,0.756,351.0,2.1,0.069,3e-05,27.0,0.0,1e-05,0.00052,0.028,7.4,2.1,0.0,0.0,0.0,0.496,0.77,0.138,26.0,17.0,1.5e-05,0.876,0.0,880.0,0.000236,2e-05,1.5e-06,0.00032,0.00016,0.0004799999999999,7.000000000000001e-05,0.0,0.0032,0.015,0.0,0.0011,0.0011,0.0023,0.0026,1e-05,0.00069,0.0013,0.0,0.56,0.00098,0.00035,0.0016,5e-07,0.00023,2.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricotta,Dairy,0.207,174.0,3.0,0.051,2e-05,13.0,0.0,1.2e-05,0.00038,0.011,3.6,3.0,0.0,0.0,0.0,0.158,0.39,0.105,11.0,8.3,1.5e-05,0.084,0.0,445.0,0.00012,1e-05,3.400000000000001e-07,0.0002,0.0001,0.0002099999999999,4e-05,0.0,0.0012,0.018,0.0,0.00046,0.0005899999999999,0.0012,0.0013,1e-05,0.00028,0.00056,0.0,0.27,0.00052,0.00013,0.00069,2.0000000000000002e-07,0.00011,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romano cheese,Dairy,1.064,387.0,3.6,0.104,3e-05,27.0,0.0,7e-06,0.00077,0.041,7.8,3.6,0.0,0.0,0.0,0.76,0.59,0.086,32.0,17.0,1.5e-05,1.433,0.0,415.0,9.6e-05,4e-05,1.1e-06,0.00037,8e-05,0.0004199999999999,8.999999999999999e-05,0.0,0.0026,0.015,0.0,0.0012,0.0017,0.0031,0.0029,2e-05,0.00085,0.0017,0.0,0.73,0.0012,0.00043,0.0022,5e-07,0.00023,2.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roquefort,Dairy,0.662,369.0,2.0,0.09,3e-05,31.0,0.0,4.9e-05,0.00056,0.03,8.5,2.0,0.0,0.0,0.0,0.392,1.3,0.091,22.0,19.0,1.5e-05,1.809,0.0,1047.0,0.000294,4e-05,6.4e-07,0.0005899999999999,0.00073,0.0017,0.0001199999999999,0.0,0.0021,0.0,0.0,0.0006,0.0012,0.0021,0.0018,3e-05,0.00056,0.001,0.0,0.0,0.0009699999999999,0.0003,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swiss cheese,Dairy,0.89,393.0,1.4,0.093,5e-05,31.0,0.0,1e-05,0.00013,0.033,8.0,1.4,0.0,0.02,0.0,0.574,1.3,0.072,27.0,18.0,3e-05,0.187,0.99,1047.0,0.000288,1e-05,3.1e-06,0.0003,6e-05,0.00035,7.000000000000001e-05,0.0,0.0044,0.016,0.0,0.0011,0.0015,0.003,0.0026,3e-05,0.00078,0.0017,0.0,0.0,0.001,0.0004,0.0021,0.0,0.0006,1.4e-06,0.13,0.01,0.0,0.0,0.03,0.73,0.0
Tilsit cheese,Dairy,0.7,340.0,1.9,0.102,3e-05,26.0,0.0,2e-05,0.00023,0.013,7.1,1.9,0.0,0.0,0.0,0.5,0.72,0.065,24.0,17.0,1.5e-05,0.753,0.0,1045.0,0.000249,6e-05,2.1e-06,0.0003599999999999,0.0002099999999999,0.00035,7.000000000000001e-05,0.0,0.0035,0.0,0.0,0.0007,0.0015,0.0025,0.002,1e-05,0.00075,0.0014,0.0,0.0,0.0009,0.00035,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whipped cream,Dairy,0.101,257.0,12.0,0.076,1e-05,22.0,0.0,3e-06,5e-05,0.011,6.4,12.0,0.0,0.0,0.0,0.089,0.83,0.147,3.2,14.0,1.4e-06,0.008,0.0,685.0,0.000188,4e-05,2.9e-07,7.000000000000001e-05,7.000000000000001e-05,0.00031,4e-05,0.0,0.00037,0.017,0.0,8.999999999999999e-05,0.00019,0.00031,0.00025,0.0,8e-05,0.00015,0.0,8.0,0.00014,5e-05,0.0002099999999999,4.0000000000000003e-07,0.00064,1.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eggnog,Dairy,0.13,88.0,8.1,0.059,1e-05,4.2,0.0,1e-06,0.0002,0.019,1.3,8.1,0.0,0.0,0.0,0.109,0.2,0.165,4.6,2.6,4.2e-06,0.054,0.0,206.0,5.9e-05,3e-05,4.5000000000000003e-07,0.00019,0.00011,0.0004199999999999,5e-05,0.0015,0.00046,0.052,0.04,0.00011,0.0002399999999999,0.00038,0.00026,1e-05,0.0001199999999999,0.00023,0.0,8.1,0.0002,8.999999999999999e-05,0.00029,1.2e-06,0.0002099999999999,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milk,Dairy,0.125,42.0,5.0,0.005,1e-05,0.97,0.0,5e-06,3e-05,0.011,0.28,5.0,0.0,0.0,0.0,0.095,0.04,0.15,3.4,0.63,3.3e-06,0.044,0.0,196.0,5.8e-05,2e-05,4.7000000000000005e-07,0.00019,8.999999999999999e-05,0.0003599999999999,4e-05,0.0,0.0004199999999999,0.018,0.0,0.0001,0.00017,0.00032,0.00028,0.0,8.999999999999999e-05,0.00017,0.0,5.2,0.00014,4e-05,0.00022,1.2e-06,1e-05,1.0000000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.03,0.0
Buttermilk,Dairy,0.116,40.0,4.8,0.004,1e-05,0.88,0.0,5e-06,5e-05,0.011,0.25,4.8,0.0,0.0,0.0,0.089,0.03,0.151,3.3,0.55,2e-06,0.19,0.0,47.0,1.4e-05,3e-05,2.2e-07,0.00015,6e-05,0.00028,3e-05,0.001,0.0004199999999999,0.018,0.0,0.0001,0.00017,0.00031,0.00028,0.0,8.999999999999999e-05,0.00017,0.0,4.8,0.00014,4e-05,0.00022,0.0,5e-05,1.0000000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Condensed milk,Dairy,0.284,321.0,54.0,0.034,2e-05,8.7,0.0,1.1e-05,0.00019,0.026,2.4,54.0,0.0,0.0,0.0,0.253,0.34,0.371,7.9,5.5,1.5e-05,0.127,0.0,267.0,7.4e-05,8.999999999999999e-05,4.4e-07,0.0004199999999999,0.0002099999999999,0.00075,5e-05,0.0026,0.00094,0.089,0.0,0.0002099999999999,0.0004799999999999,0.00078,0.00063,1e-05,0.0002,0.00038,0.0,54.0,0.0003599999999999,0.00011,0.00053,2.0000000000000002e-07,0.00016,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chocolate milk,Dairy,0.112,83.0,10.0,0.012,7.000000000000001e-05,3.4,0.8,5e-06,0.0002399999999999,0.013,0.99,9.5,0.0,0.0,0.0,0.101,0.12,0.167,3.2,2.1,1.9e-06,0.06,0.0,98.0,2.7e-05,4e-05,3.3e-07,0.00016,0.00013,0.0003,4e-05,0.0009,0.00041,0.017,0.0,0.0001,0.00016,0.0003,0.00027,8e-05,8e-05,0.00016,0.0,9.5,0.00014,4e-05,0.0002099999999999,1.3e-06,7.000000000000001e-05,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hot chocolate,Dairy,0.114,77.0,11.0,0.008,0.0001,2.3,1.0,5e-06,0.0004199999999999,0.023,0.68,9.7,0.0,0.0,0.0,0.105,0.08,0.197,3.5,1.4,2.7e-06,0.044,0.08,176.0,5.1e-05,4e-05,4.9e-07,0.0001799999999999,0.00013,0.00033,4e-05,0.0002,0.00063,0.016,0.01,7.000000000000001e-05,0.00017,0.00031,0.00022,1e-05,8e-05,0.00015,0.0,9.7,0.0001,4e-05,0.0002,1.1e-06,3e-05,2.0000000000000002e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat milk,Dairy,0.134,69.0,4.5,0.011,5e-05,4.1,0.0,1e-06,5e-05,0.014,1.1,4.5,0.0,0.0,0.0,0.111,0.15,0.204,3.6,2.7,1.4e-06,0.05,0.0,198.0,5.7e-05,5e-05,7e-08,0.00014,0.00028,0.00031,5e-05,0.0013,0.0003,0.016,0.0,8.999999999999999e-05,0.0002099999999999,0.00031,0.00029,2e-05,8e-05,0.00016,0.0,4.5,0.00016,4e-05,0.0002399999999999,1.3e-06,7.000000000000001e-05,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milkshake,Dairy,0.146,112.0,18.0,0.012,5e-05,3.0,0.0,7e-06,0.0001,0.012,0.88,18.0,0.0,0.0,0.0,0.115,0.11,0.183,3.9,1.9,2.3e-06,0.095,0.0,91.0,2.5e-05,3e-05,5.2e-07,0.0002,0.00015,0.00037,4e-05,0.0,0.00039,0.014,0.0,0.00011,0.00023,0.00038,0.00031,1e-05,0.0001,0.00019,0.0,18.0,0.00017,5e-05,0.00026,1.2e-06,5e-05,2.0000000000000002e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whey,Dairy,0.047,27.0,5.1,0.002,0.0,0.36,0.0,1e-06,6e-05,0.008,0.1,5.1,0.0,0.0,0.0,0.046,0.01,0.161,0.85,0.23,1.9e-06,0.054,0.0,12.0,3e-06,4e-05,2.8e-07,0.00016,7.000000000000001e-05,0.00038,3e-05,0.0001,0.00013,0.016,0.0,2e-05,5e-05,8e-05,7.000000000000001e-05,0.0,2e-05,3e-05,0.0,5.1,5e-05,1e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg white,Dairy,0.007,52.0,0.73,0.0,2e-05,0.17,0.0,4e-06,8e-05,0.011,0.0,0.73,0.0,0.0,0.0,0.015,0.0,0.163,11.0,0.0,2e-05,0.166,0.0,0.0,0.0,0.0,9e-08,0.00044,0.00011,0.00019,1e-05,0.0,3e-05,0.0011,0.07,0.00029,0.00066,0.001,0.00081,1e-05,0.0004,0.00069,0.0,0.71,0.00045,0.00013,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yolk,Dairy,0.129,322.0,3.6,1.085,8e-05,27.0,0.0,0.000146,0.0027,0.005,12.0,3.6,0.11,0.0,0.01,0.39,4.2,0.109,16.0,9.6,5.6e-05,0.048,0.0,1442.0,0.000381,0.0001799999999999,2e-06,0.00053,2e-05,0.003,0.00035,0.0,0.0023,0.82,0.07,0.0004199999999999,0.00087,0.0014,0.0012,6e-05,0.00038,0.00068,0.0,0.56,0.00069,0.0001799999999999,0.00095,5.4e-06,0.0026,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg,Dairy,0.05,155.0,1.1,0.373,0.002,11.0,0.0,4.4e-05,0.0012,0.01,4.1,1.1,0.04,0.0,0.01,0.172,1.4,0.126,13.0,3.3,3.1e-05,0.124,0.0,520.0,0.000149,7.000000000000001e-05,1.1e-06,0.00051,6e-05,0.0014,0.0001199999999999,0.0,0.0011,0.294,0.0,0.0003,0.00069,0.0011,0.0009,3e-05,0.00039,0.00067,0.0,1.1,0.0006,0.00015,0.00077,2.2e-06,0.001,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omelette,Dairy,0.048,154.0,0.64,0.313,6e-05,12.0,0.0,3.9e-05,0.0015,0.011,4.8,0.64,0.05,0.01,0.0,0.167,2.7,0.117,11.0,3.3,2.6e-05,0.155,0.71,617.0,0.000172,3e-05,7.6e-07,0.00039,6e-05,0.0013,0.00014,0.0,0.0011,0.248,0.0,0.00026,0.00057,0.00091,0.00077,2e-05,0.00032,0.00057,0.0,0.31,0.00047,0.00014,0.0007199999999999,1.7e-06,0.0013,4.5e-06,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Duck egg,Dairy,0.064,185.0,1.5,0.884,6e-05,14.0,0.0,8e-05,0.0039,0.017,6.5,1.5,0.0,0.0,0.0,0.22,1.2,0.222,13.0,3.7,3.6e-05,0.146,0.0,674.0,0.000194,0.00016,5.4e-06,0.0004,0.0002,0.0019,0.00025,0.0,0.0014,0.263,0.0,0.00032,0.0006,0.0011,0.00095,4e-05,0.00058,0.0008399999999999,0.0,0.93,0.00074,0.00026,0.00089,1.7e-06,0.0013,4.0000000000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goose egg,Dairy,0.06,185.0,1.4,0.852,6e-05,13.0,0.0,7.6e-05,0.0036,0.016,5.7,1.4,0.0,0.0,0.0,0.208,1.7,0.21,14.0,3.6,3.7e-05,0.138,0.0,650.0,0.000187,0.00015,5.1e-06,0.00038,0.00019,0.0018,0.0002399999999999,0.0,0.0013,0.263,0.0,0.00035,0.00065,0.0012,0.001,4e-05,0.00062,0.00091,0.0,0.94,0.0008,0.00028,0.0009599999999999,1.7e-06,0.0013,4.0000000000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quail egg,Dairy,0.064,158.0,0.41,0.844,6e-05,11.0,0.0,6.6e-05,0.0037,0.013,4.3,0.41,0.0,0.0,0.0,0.226,1.3,0.132,13.0,3.6,3.2e-05,0.141,0.0,543.0,0.000156,0.00013,1.6e-06,0.00079,0.00015,0.0018,0.00015,0.0,0.0015,0.263,0.0,0.00032,0.00082,0.0011,0.00088,4e-05,0.0004199999999999,0.00074,0.0,0.4,0.00064,0.0002099999999999,0.00094,1.4e-06,0.0011,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey egg,Dairy,0.099,171.0,1.2,0.933,6e-05,12.0,0.0,7.1e-05,0.0040999999999999,0.013,4.6,1.2,0.0,0.0,0.0,0.17,1.7,0.142,14.0,3.6,3.4e-05,0.151,0.0,554.0,0.000166,0.00011,1.7e-06,0.00047,2e-05,0.0019,0.00013,0.0,0.0016,0.0,0.0,0.00033,0.00086,0.0012,0.00092,4e-05,0.00044,0.00077,0.0,0.0,0.00067,0.00022,0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butter,Dairy,0.024,717.0,0.06,0.215,2e-05,81.0,0.0,3e-06,2e-05,0.002,23.0,0.06,0.0,0.0,0.0,0.024,3.0,0.024,0.85,50.0,1e-06,0.011,0.0,2499.0,0.000684,1e-05,1.7000000000000001e-07,3e-05,4e-05,0.00011,0.0,0.0,8.999999999999999e-05,0.019,0.0,2e-05,5e-05,8e-05,7.000000000000001e-05,0.0,2e-05,4e-05,0.0,0.06,4e-05,1e-05,6e-05,0.0,0.0023,7e-06,0.32,0.0,0.0,0.0,0.0,2.2,0.0
Goat cheese,Dairy,0.298,364.0,0.12,0.079,0.00056,30.0,0.0,2e-06,0.0016,0.029,6.8,0.12,0.0,0.0,0.0,0.375,0.71,0.158,22.0,21.0,3.8e-06,0.415,0.0,1464.0,0.000407,7.000000000000001e-05,2.2e-07,0.00068,0.0011,0.00019,6e-05,0.0,0.00066,0.015,0.0,0.0005899999999999,0.00089,0.0019,0.0015,8.999999999999999e-05,0.00058,0.00086,0.0,0.12,0.00081,0.00023,0.0015,5e-07,0.00026,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexican Cheese queso chihuahua,Dairy,0.651,374.0,5.6,0.105,2e-05,30.0,0.0,2e-06,0.00047,0.023,8.4,5.6,0.0,0.0,0.0,0.442,0.89,0.052,22.0,19.0,1.5e-05,0.617,0.0,193.0,5.6e-05,2e-05,1e-06,0.00023,0.00015,0.00028,6e-05,0.0,0.0035,0.015,0.0,0.0006,0.0011,0.002,0.0015,7.000000000000001e-05,0.00061,0.001,0.0,5.6,0.00082,0.0002,0.0013,5e-07,0.00026,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sour cream,Dairy,0.141,181.0,7.0,0.035,1e-05,14.0,0.0,1.1e-05,6e-05,0.011,4.1,7.0,0.0,0.0,0.0,0.085,0.5,0.211,7.0,8.7,4.1e-06,0.07,0.0,436.0,0.000119,4e-05,3e-07,0.0002399999999999,7.000000000000001e-05,0.0,2e-05,0.0009,0.00027,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3e-07,0.0004,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parmigiano-Reggiano,Dairy,1.109,265.0,1.4,0.088,0.0002399999999999,20.0,0.0,1e-05,0.0009,0.038,6.1,1.4,0.0,0.0,0.0,0.729,0.46,0.125,20.0,13.0,1.8e-05,1.529,0.0,605.0,0.00016,3e-05,2.3e-06,0.00049,0.00011,0.00033,5e-05,0.0,0.0039,0.021,0.0,0.00075,0.0012,0.003,0.0025,8.999999999999999e-05,0.00037,0.0016,0.0,0.0,0.0015,0.0002399999999999,0.0015,4.0000000000000003e-07,0.00017,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Powdered milk,Dairy,0.912,496.0,38.0,0.097,8e-05,27.0,0.0,3.7e-05,0.00047,0.085,7.9,38.0,0.0,0.0,0.0,0.776,0.67,1.33,26.0,17.0,1.6e-05,0.371,0.0,934.0,0.000258,0.00028,3.3e-06,0.0012,0.00065,0.0023,0.0003,0.0086,0.0033,0.117,0.0,0.0007099999999999,0.0016,0.0026,0.0021,4e-05,0.00066,0.0013,0.0,38.0,0.0012,0.00037,0.0018,5e-07,0.00058,2.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dulce de Leche,Dairy,0.251,315.0,55.0,0.029,0.0,7.4,0.0,1.1e-05,0.00017,0.022,2.1,55.0,0.0,0.01,0.0,0.193,0.38,0.35,6.8,4.5,2.7e-06,0.129,0.36,267.0,7.4e-05,2e-05,3.1e-07,0.00041,0.0002099999999999,0.0008399999999999,2e-05,0.0026,0.00079,0.089,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0000000000000002e-07,0.0002,1.3e-06,0.05,0.0,0.0,0.0,0.01,0.13,0.0
Soft serve,Dairy,0.131,222.0,22.0,0.091,3e-05,13.0,0.7,9e-06,0.0002099999999999,0.012,3.5,22.0,0.0,0.0,0.0,0.116,0.46,0.177,4.1,7.5,3e-06,0.061,0.0,589.0,0.000162,5e-05,5e-07,0.0001799999999999,0.0001,0.00051,5e-05,0.0008,0.00052,0.026,0.0,0.0001,0.00022,0.00035,0.0003,1e-05,8.999999999999999e-05,0.0001799999999999,0.0,21.0,0.00017,5e-05,0.0002399999999999,7e-07,0.00061,9.000000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ice cream sandwich,Dairy,0.086,237.0,37.0,0.021,0.00025,8.6,0.0,3.4e-05,0.00026,0.029,2.7,37.0,0.0,0.0,0.0,0.072,2.3,0.115,4.3,2.3,3.1e-06,0.129,0.0,286.0,8.6e-05,0.00011,5e-08,0.00015,0.0016,0.0002099999999999,3e-05,0.0,0.0006,0.008,0.0,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0004,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
